X-Loc(m)	Y-Loc(m)	time(min)	Field Strength(nT)	Base Station(nT)
60.5	250.0	3274.0	51292.4		51309.8
62.0	250.0	3274.5	51301.3		51310.6
63.5	250.0	3275.0	51308.7		51310.2
65.0	250.0	3275.5	51318.8		51308.5
66.5	250.0	3276.0	51321.5		51309.6
68.0	250.0	3276.5	51318.5		51310.3
69.5	250.0	3277.0	51303.3		51307.4
71.0	250.0	3277.5	51313.7		51308.9
72.5	250.0	3278.0	51308.8		51308.1
74.0	250.0	3278.5	51311.2		51310.0
75.5	250.0	3279.0	51313.4		51312.0
77.0	250.0	3279.5	51308.8		51309.8
78.5	250.0	3280.0	51311.9		51311.7
80.0	250.0	3280.5	51310.8		51311.6
81.5	250.0	3281.0	51314.1		51312.8
83.0	250.0	3281.5	51311.7		51311.6
84.5	250.0	3282.0	51314.8		51310.2
86.0	250.0	3282.5	51315.3		51312.6
87.5	250.0	3283.0	51313.1		51311.1
89.0	250.0	3283.5	51312.8		51313.0
90.5	250.0	3284.0	51312.6		51312.6
92.0	250.0	3284.5	51312.8		51312.6
93.5	250.0	3285.0	51315.0		51311.6
95.0	250.0	3285.5	51316.2		51312.9
96.5	250.0	3286.0	51312.5		51311.1
98.0	250.0	3286.5	51317.5		51315.7
99.5	250.0	3287.0	51315.2		51314.1
101.0	250.0	3287.5	51314.2		51315.5
102.5	250.0	3288.0	51314.1		51312.3
104.0	250.0	3288.5	51314.9		51314.9
105.5	250.0	3289.0	51315.6		51314.4
107.0	250.0	3289.5	51318.0		51315.1
108.5	250.0	3290.0	51314.2		51313.4
110.0	250.0	3290.5	51312.7		51312.5
111.5	250.0	3291.0	51316.5		51315.3
113.0	250.0	3291.5	51314.0		51312.8
114.5	250.0	3292.0	51317.6		51316.5
116.0	250.0	3292.5	51318.3		51318.1
117.5	250.0	3293.0	51317.3		51316.1
119.0	250.0	3293.5	51317.1		51315.7
120.5	250.0	3294.0	51318.4		51317.7
122.0	250.0	3294.5	51317.1		51316.2
123.5	250.0	3295.0	51316.1		51314.0
125.0	250.0	3295.5	51317.2		51316.0
126.5	250.0	3296.0	51318.4		51317.1
128.0	250.0	3296.5	51318.5		51318.1
129.5	250.0	3297.0	51319.5		51316.4
131.0	250.0	3297.5	51319.9		51317.3
132.5	250.0	3298.0	51316.1		51313.8
134.0	250.0	3298.5	51319.0		51316.5
135.5	250.0	3299.0	51320.2		51317.9
137.0	250.0	3299.5	51315.2		51314.8
138.5	250.0	3330.0	51324.2		51323.7
140.0	250.0	3330.5	51324.3		51322.7
141.5	250.0	3331.0	51324.3		51324.1
143.0	250.0	3331.5	51324.9		51322.5
144.5	250.0	3332.0	51325.9		51323.6
146.0	250.0	3332.5	51328.0		51327.1
147.5	250.0	3333.0	51325.5		51327.1
149.0	250.0	3333.5	51327.1		51326.1
150.5	250.0	3334.0	51332.0		51330.7
152.0	250.0	3334.5	51327.0		51327.0
153.5	250.0	3335.0	51328.6		51327.3
155.0	250.0	3335.5	51325.9		51325.5
156.5	250.0	3336.0	51326.8		51326.1
158.0	250.0	3336.5	51325.1		51321.7
159.5	250.0	3337.0	51326.7		51325.6
161.0	250.0	3337.5	51328.6		51325.3
162.5	250.0	3338.0	51327.3		51323.8
164.0	250.0	3338.5	51326.9		51327.3
165.5	250.0	3339.0	51330.5		51329.5
167.0	250.0	3339.5	51324.5		51325.7
168.5	250.0	3340.0	51327.3		51327.0
170.0	250.0	3340.5	51325.3		51326.0
171.5	250.0	3341.0	51328.1		51325.4
173.0	250.0	3341.5	51327.8		51326.5
174.5	250.0	3342.0	51327.7		51326.2
176.0	250.0	3342.5	51328.1		51327.7
177.5	250.0	3343.0	51328.0		51324.1
179.0	250.0	3343.5	51328.9		51326.7
180.5	250.0	3344.0	51327.4		51326.6
182.0	250.0	3344.5	51329.9		51328.6
183.5	250.0	3345.0	51331.0		51329.0
185.0	250.0	3345.5	51331.3		51328.8
186.5	250.0	3346.0	51331.8		51330.9
188.0	250.0	3346.5	51331.4		51329.3
189.5	250.0	3347.0	51328.2		51328.2
191.0	250.0	3347.5	51328.3		51328.3
192.5	250.0	3348.0	51330.3		51330.1
194.0	250.0	3348.5	51329.9		51327.3
195.5	250.0	3349.0	51329.3		51326.1
197.0	250.0	3349.5	51330.0		51329.0
198.5	250.0	3350.0	51330.5		51329.1
200.0	250.0	3350.5	51332.2		51331.9
201.5	250.0	3351.0	51332.1		51329.4
203.0	250.0	3351.5	51329.9		51329.1
204.5	250.0	3352.0	51332.5		51329.1
206.0	250.0	3352.5	51332.2		51329.6
207.5	250.0	3353.0	51331.9		51329.9
209.0	250.0	3353.5	51330.8		51330.5
210.5	250.0	3354.0	51332.2		51328.9
212.0	250.0	3354.5	51332.1		51329.0
213.5	250.0	3355.0	51331.1		51328.3
215.0	250.0	3355.5	51332.5		51330.6
216.5	250.0	3356.0	51331.4		51328.8
218.0	250.0	3356.5	51333.3		51331.0
219.5	250.0	3357.0	51333.2		51331.4
221.0	250.0	3357.5	51331.9		51330.5
222.5	250.0	3358.0	51332.8		51332.4
224.0	250.0	3358.5	51331.1		51328.8
225.5	250.0	3359.0	51334.1		51332.7
227.0	250.0	3359.5	51335.0		51333.2
228.5	250.0	3360.0	51333.7		51332.0
230.0	250.0	3360.5	51332.7		51330.4
231.5	250.0	3361.0	51331.9		51330.6
233.0	250.0	3361.5	51333.1		51329.1
234.5	250.0	3362.0	51334.4		51334.1
236.0	250.0	3362.5	51334.2		51331.5
237.5	250.0	3363.0	51333.9		51333.1
239.0	250.0	3363.5	51335.3		51332.6
240.5	250.0	3364.0	51332.9		51330.9
242.0	250.0	3364.5	51333.5		51331.8
243.5	250.0	3365.0	51333.6		51331.1
245.0	250.0	3365.5	51332.5		51330.1
246.5	250.0	3366.0	51332.7		51328.5
248.0	250.0	3366.5	51333.6		51331.7
249.5	250.0	3367.0	51334.6		51331.1
